id,state,created_at,updated_at,price,quantity,payment_method,shipping_fee,member_email,member_contact,member_name
ea351345-3473-49d6-a951-02aa7b3d196e,SHIPPED,2024-08-06 18:21:53,2024-08-08 18:21:53,80460,2,SAMSUNGPAY,0,majch98@gmail.com,010-3372-8926,마재창
3c865450-abef-425f-bfd9-61331e37411a,SHIPPED,2025-04-23 04:41:53,2025-04-25 04:41:53,15300,1,TMONEY,0,majch98@gmail.com,010-2208-3582,마재창
45c8290c-52c2-4248-9aee-68e9cdd1be87,CANCELED,2025-03-23 19:31:34,2025-03-23 19:31:34,65250,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-4819-2056,박지호
ed2b85d8-594f-47ff-99c3-d7493792e206,SHIPPED,2025-05-09 06:49:05,2025-05-16 06:49:05,108000,3,TOSSPAY,0,majch98@gmail.com,010-4261-9432,마재창
864453cd-69d0-49f6-81c7-2d546f7ad661,SHIPPED,2025-05-24 04:50:41,2025-05-26 04:50:41,165600,3,SSGPAY,0,dianaseong31@gmail.com,010-9106-2437,성다해
60fe646d-7f3c-483e-9e24-abbfa7f6ad9c,CANCELED,2024-05-19 18:13:08,2024-05-19 18:13:08,132300,3,EASYPAY,0,majch98@gmail.com,010-1645-6842,마재창
9caffc7d-7ff7-4c6a-a6a3-82c7ca008a5c,SHIPPED,2024-10-02 18:57:32,2024-10-07 18:57:32,71640,1,LPAY,0,majch98@gmail.com,010-2935-5818,마재창
76ba78c5-cff5-4d85-b7a3-41bc91a4ddae,SHIPPED,2025-04-17 00:33:14,2025-04-19 00:33:14,81000,1,LPAY,0,dianaseong31@gmail.com,010-6722-4206,성다해
8713e9a6-e5e6-40df-8b7b-ecc7214d1ef1,SHIPPED,2025-05-18 15:59:48,2025-05-19 15:59:48,91800,2,SSGPAY,0,dianaseong31@gmail.com,010-7055-3960,성다해
522522c8-541d-4596-bcf3-3ea82ed40a14,SHIPPED,2025-04-30 15:45:07,2025-05-02 15:45:07,97920,2,TOSSPAY,0,dianaseong31@gmail.com,010-3670-9315,성다해
09091e1f-0d81-4b48-968a-d8bd254e6c80,PENDING,2025-04-13 23:22:39,2025-04-16 23:22:39,16650,1,SSGPAY,0,qnrntmvls@gmail.com,010-6848-7441,박지호
138458c7-b408-41d2-9606-922b7a781f5c,SHIPPED,2024-05-31 17:02:17,2024-06-06 17:02:17,114750,3,PAYCO,0,qnrntmvls@gmail.com,010-1189-4763,박지호
09111dea-f171-4010-aa05-d23016345fab,SHIPPED,2024-11-20 12:42:30,2024-11-25 12:42:30,185580,3,EASYPAY,0,majch98@gmail.com,010-1012-1234,마재창
28b3bbd4-a92d-47f5-8083-d76e2a31432e,SHIPPED,2024-07-07 04:28:58,2024-07-08 04:28:58,179100,3,TOSSPAY,0,majch98@gmail.com,010-5722-6756,마재창
dd715ba6-0714-4f09-a8de-cbe9a750ac96,SHIPPED,2024-06-21 11:09:23,2024-06-25 11:09:23,105300,2,SSGPAY,0,qnrntmvls@gmail.com,010-3259-7026,박지호
02009d95-908d-4761-8b7a-f1c16cdbfe50,SHIPPED,2024-10-27 01:12:08,2024-10-27 01:12:08,122400,3,SAMSUNGPAY,0,dianaseong31@gmail.com,010-7553-9439,성다해
4d91fb6a-5f55-4100-8b7c-9d3549e8a4df,SHIPPED,2025-05-26 20:11:26,2025-05-31 20:11:26,102600,2,EASYPAY,0,qnrntmvls@gmail.com,010-3223-1351,박지호
198f6190-368a-4fb1-8e49-76b25542dabd,CANCELED,2024-10-03 16:35:18,2024-10-08 16:35:18,25200,2,LPAY,0,majch98@gmail.com,010-2288-4308,마재창
23894642-5dd3-402e-b3d6-bbe646034c85,FAILED,2024-12-26 06:03:50,2024-12-28 06:03:50,79560,2,SSGPAY,0,majch98@gmail.com,010-1363-4173,마재창
207ed6cc-919d-45a2-996d-eb04e3648d50,SHIPPED,2025-01-21 18:48:21,2025-01-24 18:48:21,61200,2,TMONEY,0,qnrntmvls@gmail.com,010-6799-1985,박지호
ef6b943a-e5b7-4d5b-9449-82c47d1ae614,SHIPPED,2025-01-11 19:37:43,2025-01-13 19:37:43,151380,3,TMONEY,0,qnrntmvls@gmail.com,010-9313-3012,박지호
924cc618-8c57-4068-97da-86c8edaa0b44,CANCELED,2025-05-30 21:42:53,2025-06-06 21:42:53,126000,1,PAYCO,0,qnrntmvls@gmail.com,010-6721-5825,박지호
0e6e72a0-f679-4ab0-9748-bff26c91c133,SHIPPED,2024-12-12 17:51:16,2024-12-13 17:51:16,62640,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-1179-7338,박지호
db74597c-f043-47d3-9c03-487124bafbef,SHIPPED,2024-07-06 15:45:12,2024-07-10 15:45:12,32400,1,LPAY,0,dianaseong31@gmail.com,010-4639-8612,성다해
f6f653f8-9279-4697-8115-25564a10f902,SHIPPED,2024-08-18 04:48:39,2024-08-21 04:48:39,35820,3,EASYPAY,0,qnrntmvls@gmail.com,010-1370-2833,박지호
b2cd2c48-5e17-4478-88cf-50d0341ef72e,CANCELED,2025-03-10 02:20:04,2025-03-12 02:20:04,79200,2,SSGPAY,0,majch98@gmail.com,010-2977-3296,마재창
b9db3412-c8ba-44d8-a224-05f4328a4f17,SHIPPED,2025-01-30 06:04:23,2025-02-03 06:04:23,81000,1,LPAY,0,majch98@gmail.com,010-4094-1976,마재창
68d20b55-e7a1-4e51-9c8d-94592490c9c0,SHIPPED,2024-07-05 16:25:39,2024-07-08 16:25:39,216000,2,KAKAOPAY,0,dianaseong31@gmail.com,010-3452-7107,성다해
2b98dea2-5cbd-412a-995b-f108aac3d971,SHIPPED,2024-08-27 11:30:02,2024-08-30 11:30:02,39600,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-2814-9907,박지호
f400743b-104c-42d1-aa81-2bacd3868537,SHIPPED,2024-12-04 03:48:13,2024-12-11 03:48:13,64800,1,LPAY,0,dianaseong31@gmail.com,010-7402-6168,성다해
800ca7c2-34da-49e6-9353-5968d710788b,SHIPPED,2024-09-19 16:43:26,2024-09-23 16:43:26,170010,3,CARD,0,dianaseong31@gmail.com,010-1528-2381,성다해
4dfee6fc-24bb-4347-b59f-f465c2a464db,SHIPPED,2025-02-12 20:23:17,2025-02-17 20:23:17,127980,3,EASYPAY,0,majch98@gmail.com,010-2887-9453,마재창
b64534b8-438e-45ec-a862-2cb0f59f2ae7,CANCELED,2025-04-30 21:09:26,2025-05-01 21:09:26,39960,1,SAMSUNGPAY,0,majch98@gmail.com,010-5983-1305,마재창
a4d9f68c-50f4-4b84-8caa-e65c136dec34,SHIPPED,2024-10-23 01:15:32,2024-10-26 01:15:32,139500,3,NAVERPAY,0,qnrntmvls@gmail.com,010-6450-5347,박지호
8b1a1ebc-8b53-4c7e-a3a9-ae52337dc625,SHIPPED,2024-10-10 09:34:58,2024-10-15 09:34:58,114840,2,NAVERPAY,0,qnrntmvls@gmail.com,010-7870-1819,박지호
28d69e1b-c75a-4165-be6f-7a7cb21ee47b,SHIPPED,2024-07-29 20:02:26,2024-07-31 20:02:26,64800,1,PAYCO,0,majch98@gmail.com,010-2279-1263,마재창
356357d4-6121-4551-9481-c7d157440238,SHIPPED,2025-04-15 09:47:53,2025-04-15 09:47:53,10620,1,EASYPAY,0,qnrntmvls@gmail.com,010-9073-9614,박지호
d1b9b324-f42b-4734-8762-d1bbec29c49f,SHIPPED,2024-12-12 21:07:07,2024-12-15 21:07:07,27000,1,TOSSPAY,0,majch98@gmail.com,010-8701-8474,마재창
4e539cc6-f3e0-4ddc-9d56-125abda15bda,SHIPPED,2024-12-03 12:54:53,2024-12-03 12:54:53,108450,3,NAVERPAY,0,majch98@gmail.com,010-7842-1221,마재창
71f24e09-c387-455b-b7fb-f8c6573282a3,SHIPPED,2024-09-24 17:56:53,2024-09-29 17:56:53,91800,2,PAYCO,0,dianaseong31@gmail.com,010-1511-8907,성다해
8310ae51-158d-4257-a61c-96dad3f40767,SHIPPED,2025-04-18 04:59:00,2025-04-18 04:59:00,45000,2,EASYPAY,0,majch98@gmail.com,010-9440-7262,마재창
74fcc820-a702-4b05-8462-af1d64d5bf79,CANCELED,2024-08-19 03:19:37,2024-08-25 03:19:37,122400,2,SSGPAY,0,qnrntmvls@gmail.com,010-7517-3310,박지호
edbf0de2-7caf-40ad-b314-1da3eaf180aa,PENDING,2025-04-28 08:17:05,2025-04-30 08:17:05,63540,3,KAKAOPAY,0,qnrntmvls@gmail.com,010-4963-2587,박지호
43f7ae5c-e189-4327-a009-47218d533f21,CANCELED,2024-06-12 17:32:23,2024-06-12 17:32:23,275400,3,SSGPAY,0,dianaseong31@gmail.com,010-6983-6372,성다해
4807cc1d-cf8b-4b07-855f-59cce22ad3ee,SHIPPED,2025-02-11 17:01:19,2025-02-12 17:01:19,63000,2,SSGPAY,0,majch98@gmail.com,010-2996-2255,마재창
430e25de-14b3-4829-8b71-75e22e6eb7dc,CANCELED,2025-01-22 13:52:57,2025-01-25 13:52:57,23400,1,LPAY,0,qnrntmvls@gmail.com,010-2134-3597,박지호
6a97ad44-ac4a-4b24-952e-ad7ddbeecc67,SHIPPED,2025-05-18 23:42:52,2025-05-19 23:42:52,151020,3,LPAY,0,majch98@gmail.com,010-5167-3680,마재창
2ea34480-4228-47ce-8b70-2e6006695b08,SHIPPED,2024-12-28 01:44:36,2025-01-02 01:44:36,98460,3,TMONEY,0,dianaseong31@gmail.com,010-2251-2467,성다해
d2989fcb-bb66-4b22-a946-7350b033c89a,SHIPPED,2024-11-12 15:40:47,2024-11-16 15:40:47,298800,3,PAYCO,0,majch98@gmail.com,010-4021-8170,마재창
6d28de7b-5a54-4e78-a08c-e4a3879ef98d,CANCELED,2025-03-11 20:06:57,2025-03-11 20:06:57,79200,2,CARD,0,majch98@gmail.com,010-6756-9326,마재창
deafd5de-3064-46d7-ba9a-c14a79abaff6,SHIPPED,2024-12-22 14:36:18,2024-12-28 14:36:18,62100,2,SSGPAY,0,majch98@gmail.com,010-8751-4127,마재창
57c86e47-74b5-466c-be3f-f37202b7d252,SHIPPED,2024-08-14 18:39:24,2024-08-21 18:39:24,25200,1,TMONEY,0,dianaseong31@gmail.com,010-9458-3587,성다해
4cb8f85d-0c5d-4a72-935f-755bd4726f4e,SHIPPED,2025-04-04 19:23:41,2025-04-09 19:23:41,46710,2,SAMSUNGPAY,0,majch98@gmail.com,010-9655-2170,마재창
df5da419-db89-47a7-856e-bc9d5439d331,SHIPPED,2024-09-30 18:58:52,2024-10-04 18:58:52,142200,3,TOSSPAY,0,majch98@gmail.com,010-9180-8358,마재창
48e19726-bb38-456f-a917-641c79069ead,SHIPPED,2024-09-07 05:44:43,2024-09-09 05:44:43,204300,3,LPAY,0,majch98@gmail.com,010-6217-2307,마재창
f95e522f-70c8-4040-81a4-1e97236d0cfb,SHIPPED,2024-11-27 11:27:11,2024-11-29 11:27:11,59400,2,TMONEY,0,qnrntmvls@gmail.com,010-9125-5597,박지호
96f3a6cb-86e8-47a6-96de-90683f57f269,SHIPPED,2025-05-18 14:34:52,2025-05-19 14:34:52,5380,1,LPAY,0,qnrntmvls@gmail.com,010-5516-7174,박지호
d42efa7c-fb49-4df6-8d06-66d5b8da9138,SHIPPED,2025-01-31 04:14:23,2025-01-31 04:14:23,24840,1,KAKAOPAY,0,qnrntmvls@gmail.com,010-8541-9162,박지호
6f5f055a-f00c-4ad2-8167-10c289124986,SHIPPED,2024-12-26 09:50:01,2025-01-02 09:50:01,135000,3,SSGPAY,0,majch98@gmail.com,010-6728-6299,마재창
4688909f-c0d3-4a1f-a261-ad202b49dfd2,SHIPPED,2024-08-18 21:57:13,2024-08-21 21:57:13,123520,3,CARD,0,dianaseong31@gmail.com,010-8745-2320,성다해
90a420be-9600-440f-8ab8-fcc266b81c57,SHIPPED,2025-02-03 18:58:40,2025-02-07 18:58:40,83250,1,EASYPAY,0,qnrntmvls@gmail.com,010-1232-3346,박지호
1f8043fe-e662-4a45-b784-60a17502da47,SHIPPED,2025-04-10 02:22:18,2025-04-11 02:22:18,26640,1,SAMSUNGPAY,0,majch98@gmail.com,010-6865-3976,마재창
3f8a28da-64e3-43a2-9061-a890c1fafebe,SHIPPED,2024-05-30 04:11:09,2024-05-31 04:11:09,164700,3,TMONEY,0,dianaseong31@gmail.com,010-1533-3866,성다해
6a5f68d1-d02c-4deb-967e-90e006281841,SHIPPED,2025-01-07 18:46:46,2025-01-07 18:46:46,106650,2,TMONEY,0,dianaseong31@gmail.com,010-4706-1983,성다해
16e451ae-2265-4fa8-a3d8-e9a583957081,SHIPPED,2025-02-13 03:11:07,2025-02-14 03:11:07,81000,1,LPAY,0,majch98@gmail.com,010-2308-3088,마재창
f7741ff1-8490-40cb-96c2-a6282d9fa0ad,SHIPPED,2024-11-27 10:44:17,2024-12-03 10:44:17,26820,2,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-7764-1658,박지호
3d307747-7814-4967-b3ab-a4afaedf7215,CANCELED,2024-08-19 08:59:27,2024-08-20 08:59:27,34200,1,CARD,0,majch98@gmail.com,010-8073-5901,마재창
0bf17346-6f3a-47dc-8f83-32730d0056d5,SHIPPED,2024-10-17 05:17:10,2024-10-18 05:17:10,148500,3,TOSSPAY,0,qnrntmvls@gmail.com,010-9168-6169,박지호
9cda5047-a6b9-4dad-8d3e-1d8f92a3e9fc,SHIPPED,2025-04-12 12:28:13,2025-04-13 12:28:13,94950,2,SSGPAY,0,dianaseong31@gmail.com,010-5547-6316,성다해
1cfe019c-2c19-4fd3-ab81-8f3a2ea96f2c,SHIPPED,2025-03-17 10:28:01,2025-03-23 10:28:01,16200,1,LPAY,0,dianaseong31@gmail.com,010-6467-8541,성다해
3259e56e-1284-4192-a5e9-973bb3bf45a0,SHIPPED,2025-06-01 04:55:16,2025-06-08 04:55:16,25920,2,PAYCO,0,qnrntmvls@gmail.com,010-9998-3906,박지호
03b497db-df3c-4e5b-ba70-b1125e3779a9,SHIPPED,2024-11-14 16:19:53,2024-11-19 16:19:53,46620,2,TOSSPAY,0,qnrntmvls@gmail.com,010-1844-9950,박지호
70cd3ebf-ac51-474d-ab78-fc55fef66402,SHIPPED,2024-09-23 20:50:50,2024-09-23 20:50:50,189000,3,KAKAOPAY,0,qnrntmvls@gmail.com,010-4762-3762,박지호
d402dc6c-9425-43e8-9ca0-8793cb9b2ee5,SHIPPED,2025-05-30 02:36:05,2025-06-01 02:36:05,116820,2,LPAY,0,qnrntmvls@gmail.com,010-9401-9862,박지호
83968268-6f72-43db-8e57-6b99772e74a2,CANCELED,2024-09-23 04:28:38,2024-09-24 04:28:38,119700,2,LPAY,0,qnrntmvls@gmail.com,010-2666-4350,박지호
8b545201-f974-4ed5-a4f2-ccbc33a3d043,SHIPPED,2024-06-13 10:50:14,2024-06-14 10:50:14,33300,2,SSGPAY,0,dianaseong31@gmail.com,010-4484-7950,성다해
63cb9f6a-c5b3-47c9-a0c2-5383337dc8f5,SHIPPED,2025-04-12 12:26:47,2025-04-13 12:26:47,19800,1,CARD,0,qnrntmvls@gmail.com,010-9133-6771,박지호
2f8dcea4-d015-44d0-92da-05c0fb7daf5d,SHIPPED,2025-01-19 02:15:38,2025-01-24 02:15:38,47250,1,LPAY,0,qnrntmvls@gmail.com,010-9537-3575,박지호
3e623a4e-7f7f-4fbf-a550-ad191825b2cf,SHIPPED,2025-03-07 13:21:30,2025-03-07 13:21:30,134100,2,LPAY,0,dianaseong31@gmail.com,010-3919-6563,성다해
261957b8-5b3e-470a-a250-9b9f905c7076,SHIPPED,2024-06-12 20:55:43,2024-06-16 20:55:43,158850,3,PAYCO,0,dianaseong31@gmail.com,010-7750-6061,성다해
c41b6c1e-a87d-4f7a-9256-06a8acdd9149,SHIPPED,2025-01-26 08:32:53,2025-01-28 08:32:53,124200,3,SSGPAY,0,dianaseong31@gmail.com,010-5312-9647,성다해
8f02d91d-b225-49e7-8dcb-670af97dc234,SHIPPED,2024-07-05 23:48:45,2024-07-12 23:48:45,96750,3,KAKAOPAY,0,qnrntmvls@gmail.com,010-9807-4967,박지호
b4a9d32e-ad62-4203-8e9c-7bf9b7be606c,SHIPPED,2025-01-27 06:35:40,2025-02-03 06:35:40,9900,1,CARD,0,dianaseong31@gmail.com,010-7773-2130,성다해
36cf5ad8-52e3-4951-a811-f0f43d53be5a,SHIPPED,2024-06-04 07:49:36,2024-06-09 07:49:36,203400,3,EASYPAY,0,dianaseong31@gmail.com,010-7432-2328,성다해
14de44a4-4ebb-4b51-a08d-ab3e27ea60f2,SHIPPED,2024-07-17 02:38:15,2024-07-24 02:38:15,138510,3,SSGPAY,0,qnrntmvls@gmail.com,010-8318-2506,박지호
6656d34f-b849-4100-8f40-aee73e24ddc1,SHIPPED,2024-05-21 23:12:38,2024-05-26 23:12:38,30420,1,SSGPAY,0,qnrntmvls@gmail.com,010-3403-7455,박지호
fa129555-cc65-4a09-9938-b6f59e10ce08,SHIPPED,2024-07-17 06:09:18,2024-07-19 06:09:18,42120,3,CARD,0,qnrntmvls@gmail.com,010-8214-1215,박지호
b0a98fcc-5642-4329-a66d-8c6c4bdb897e,SHIPPED,2024-11-02 07:14:25,2024-11-06 07:14:25,89100,1,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-7897-5844,박지호
a62e6902-7154-4783-a9ca-45d004b7be57,SHIPPED,2024-06-08 19:24:43,2024-06-12 19:24:43,104400,2,NAVERPAY,0,qnrntmvls@gmail.com,010-4252-4262,박지호
bc9c5c77-e7c6-49ac-92f9-290ba9a9c415,CANCELED,2025-05-03 09:29:13,2025-05-10 09:29:13,63840,2,EASYPAY,0,qnrntmvls@gmail.com,010-5844-8058,박지호
e6e7c1ad-e1cf-4d1e-8ac9-5fd3aaf78752,SHIPPED,2025-02-13 18:24:02,2025-02-18 18:24:02,147600,2,CARD,0,majch98@gmail.com,010-9327-4306,마재창
d4b50175-e66f-4452-bc71-fe5a3a762e4a,CANCELED,2024-10-19 07:00:07,2024-10-19 07:00:07,174330,3,EASYPAY,0,dianaseong31@gmail.com,010-2851-9359,성다해
55d75f89-72a3-45f8-b6f9-048641a40775,SHIPPED,2025-03-08 13:43:27,2025-03-15 13:43:27,106920,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-6206-6808,박지호
ba395bbd-582a-4aed-9331-9634adaa2577,SHIPPED,2024-10-24 22:43:49,2024-10-24 22:43:49,82080,2,SAMSUNGPAY,0,dianaseong31@gmail.com,010-5917-7100,성다해
c34170f1-eefe-4ad2-8234-39b344f67476,SHIPPED,2025-04-10 00:39:49,2025-04-13 00:39:49,61200,1,CARD,0,dianaseong31@gmail.com,010-7696-2933,성다해
4630603f-56f5-4526-8fe8-46cad4826c59,SHIPPED,2024-08-16 02:35:33,2024-08-19 02:35:33,48000,2,TOSSPAY,0,dianaseong31@gmail.com,010-8778-8549,성다해
8c36a302-cadb-4396-b057-2bde2e98419b,SHIPPED,2025-01-20 01:09:12,2025-01-23 01:09:12,195200,3,PAYCO,0,dianaseong31@gmail.com,010-4052-5550,성다해
db4066d8-1f92-436d-b8b3-ee1ba8910d67,SHIPPED,2024-09-29 22:40:55,2024-10-03 22:40:55,152820,3,SAMSUNGPAY,0,dianaseong31@gmail.com,010-6939-2935,성다해
8cc53fd6-4dbe-47f0-8334-1b04482c5b8c,SHIPPED,2024-09-29 10:12:50,2024-10-02 10:12:50,225450,3,KAKAOPAY,0,dianaseong31@gmail.com,010-8107-1502,성다해
353e522f-d5c7-4839-b7f2-1b1d4bf9a84e,SHIPPED,2024-07-18 04:55:16,2024-07-25 04:55:16,89100,2,NAVERPAY,0,qnrntmvls@gmail.com,010-9364-4006,박지호
3c9463d2-963f-4514-9141-57b16c996000,SHIPPED,2024-07-20 15:29:19,2024-07-22 15:29:19,45090,1,PAYCO,0,majch98@gmail.com,010-9631-3776,마재창
6352f690-018b-4c67-a610-39900596a867,SHIPPED,2024-08-29 03:39:46,2024-09-01 03:39:46,226800,3,KAKAOPAY,0,majch98@gmail.com,010-8141-4150,마재창
0297a1ac-28f0-4ec7-8592-6c28c0ff99fe,CANCELED,2024-11-17 02:03:17,2024-11-18 02:03:17,144000,3,NAVERPAY,0,majch98@gmail.com,010-2055-9945,마재창
e0a01128-5d43-4398-9b7c-2fb4dcd06f5c,PENDING,2024-09-16 21:32:11,2024-09-20 21:32:11,163260,3,TMONEY,0,majch98@gmail.com,010-7630-5025,마재창
275197b1-14ce-4dbb-9aab-ddea92e17368,SHIPPED,2024-07-03 19:48:17,2024-07-06 19:48:17,144000,3,EASYPAY,0,majch98@gmail.com,010-2522-4504,마재창
70e3a642-3c52-442e-9c63-fd7cc95b03c6,SHIPPED,2024-06-21 20:50:21,2024-06-25 20:50:21,170100,3,TOSSPAY,0,majch98@gmail.com,010-2215-5017,마재창
2f962557-63c0-4b09-a65d-433457661db8,SHIPPED,2025-04-23 03:16:11,2025-04-26 03:16:11,32400,1,PAYCO,0,qnrntmvls@gmail.com,010-3841-9291,박지호
b8f1aacc-8ccc-4933-9d13-463ef06b5bcb,SHIPPED,2025-02-15 14:23:57,2025-02-16 14:23:57,173700,3,SSGPAY,0,majch98@gmail.com,010-5221-9849,마재창
92cdd7ff-17e7-4234-bf1d-aa83e9ac3d2b,SHIPPED,2024-07-19 03:52:51,2024-07-26 03:52:51,80000,1,LPAY,0,dianaseong31@gmail.com,010-1533-1691,성다해
b1fb31a3-a933-4d4a-bc07-3fca81f41abc,SHIPPED,2025-03-25 12:48:43,2025-03-25 12:48:43,116100,2,EASYPAY,0,qnrntmvls@gmail.com,010-6273-9875,박지호
0f5435e0-94ca-4e87-aa2e-064ad88f7ae4,SHIPPED,2025-01-22 17:16:23,2025-01-28 17:16:23,305730,3,KAKAOPAY,0,qnrntmvls@gmail.com,010-6199-9401,박지호
67090586-5c3f-45eb-bc17-27c818a6dcd9,SHIPPED,2024-06-24 13:59:52,2024-06-28 13:59:52,106740,3,TOSSPAY,0,dianaseong31@gmail.com,010-4473-4638,성다해
4dfd2d18-93db-4ded-b958-0885b537aad2,SHIPPED,2024-07-02 03:55:13,2024-07-08 03:55:13,166500,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-3043-4648,박지호
c657bda7-7422-4613-86b3-458a57713d3d,SHIPPED,2024-12-13 06:26:40,2024-12-14 06:26:40,165600,2,EASYPAY,0,qnrntmvls@gmail.com,010-2649-2886,박지호
d076d380-d40c-48e1-860f-0162397c3056,CANCELED,2024-10-04 03:52:48,2024-10-09 03:52:48,153900,3,PAYCO,0,dianaseong31@gmail.com,010-3605-4637,성다해
ac837923-d173-47b7-8d42-a762f125b5f1,CANCELED,2024-10-06 15:39:44,2024-10-08 15:39:44,59400,1,LPAY,0,majch98@gmail.com,010-2883-5597,마재창
8cd7de86-4dc1-4efe-b678-f46d4be6e236,SHIPPED,2025-01-20 14:15:15,2025-01-21 14:15:15,89280,1,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-5398-9770,박지호
a1e9755a-2a9f-4601-92e8-0c5e2a46f941,SHIPPED,2024-05-21 18:45:44,2024-05-22 18:45:44,96840,3,PAYCO,0,dianaseong31@gmail.com,010-7356-2796,성다해
3e8120e2-ffde-4d5c-845e-38b230973a7a,SHIPPED,2024-07-03 03:26:48,2024-07-06 03:26:48,69300,2,PAYCO,0,dianaseong31@gmail.com,010-8747-8235,성다해
a76361c6-e488-4588-8a99-7779b83100a3,CANCELED,2025-06-17 11:44:41,2025-06-19 11:44:41,78480,3,KAKAOPAY,0,dianaseong31@gmail.com,010-2147-2489,성다해
fb395782-587c-4788-9e9e-ec8a3e673f1d,SHIPPED,2025-05-04 19:14:41,2025-05-08 19:14:41,43650,2,CARD,0,majch98@gmail.com,010-7339-6086,마재창
65c94a24-7b6d-4949-b901-b826ccb0fc69,SHIPPED,2024-06-27 19:01:38,2024-06-28 19:01:38,98550,3,TOSSPAY,0,qnrntmvls@gmail.com,010-5090-5022,박지호
e8cd5468-5f31-4151-b391-08e306eedfc8,CANCELED,2024-10-31 16:04:25,2024-11-02 16:04:25,142920,3,SAMSUNGPAY,0,dianaseong31@gmail.com,010-2367-1777,성다해
82609fff-d4cd-439f-8bc6-d2db3929ff7b,SHIPPED,2024-06-26 02:40:46,2024-06-29 02:40:46,108180,3,PAYCO,0,majch98@gmail.com,010-3617-5973,마재창
86b9890f-3ba6-4770-ad8d-28b286a8dbf2,SHIPPED,2025-02-04 21:06:32,2025-02-08 21:06:32,160200,3,SSGPAY,0,majch98@gmail.com,010-9367-8204,마재창
f0c87f03-a33d-49ad-9ea7-b66ce33150d1,SHIPPED,2024-05-22 21:51:28,2024-05-23 21:51:28,63540,2,SAMSUNGPAY,0,dianaseong31@gmail.com,010-7570-5572,성다해
ae0312e3-b4cb-4ccd-8e49-5fb1e1f3a79e,SHIPPING,2025-06-11 05:06:13,2025-06-18 05:06:13,118350,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-5969-3814,박지호
f8b2bd3d-6af9-4518-895f-6d32adc5f3f1,SHIPPED,2025-04-08 09:58:08,2025-04-10 09:58:08,163800,3,EASYPAY,0,dianaseong31@gmail.com,010-6567-2209,성다해
508a3fa5-ad53-4322-a2b7-e7d247d2b87a,SHIPPED,2024-07-06 17:00:46,2024-07-10 17:00:46,116100,2,LPAY,0,qnrntmvls@gmail.com,010-8946-1746,박지호
02804e59-c03c-4a65-8f33-302759790944,CANCELED,2024-12-15 09:40:45,2024-12-17 09:40:45,89910,2,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-1532-8247,박지호
0c7b390d-0881-43b6-855b-124f215622ab,SHIPPED,2025-01-16 00:20:57,2025-01-20 00:20:57,39600,2,NAVERPAY,0,majch98@gmail.com,010-6796-7011,마재창
b7e95492-6acb-4a97-99d8-2c7179ae7558,SHIPPED,2025-01-18 06:02:49,2025-01-20 06:02:49,117900,3,CARD,0,dianaseong31@gmail.com,010-6819-8683,성다해
c55b7c6c-5107-4495-9927-392911e1a67d,SHIPPED,2024-10-02 20:32:46,2024-10-05 20:32:46,39600,1,SSGPAY,0,dianaseong31@gmail.com,010-9175-8192,성다해
d95a4202-08f2-4aa7-bff8-81dda19c3c30,SHIPPED,2024-08-14 17:16:47,2024-08-21 17:16:47,133200,3,NAVERPAY,0,dianaseong31@gmail.com,010-9918-1403,성다해
0e553631-d3dc-44b2-b696-c5228c709597,SHIPPED,2024-07-05 16:39:48,2024-07-10 16:39:48,61200,2,TMONEY,0,qnrntmvls@gmail.com,010-4271-8092,박지호
97678cb2-5e2d-45d8-9976-e2d6cf380cc3,SHIPPED,2025-03-18 09:41:52,2025-03-22 09:41:52,99000,1,TMONEY,0,dianaseong31@gmail.com,010-9835-5188,성다해
067519ea-69c1-4692-82c9-dfe2cb3c27b5,CANCELED,2024-11-11 23:21:56,2024-11-15 23:21:56,82800,2,EASYPAY,0,qnrntmvls@gmail.com,010-5715-1703,박지호
303d5b58-a761-4702-9eab-5fdabcc74181,PENDING,2024-12-20 07:38:58,2024-12-21 07:38:58,187650,3,NAVERPAY,0,majch98@gmail.com,010-7837-4542,마재창
284c1c87-44f0-48e2-8ada-52f3891da8af,PENDING,2024-07-12 11:44:49,2024-07-19 11:44:49,104400,2,LPAY,0,qnrntmvls@gmail.com,010-6965-2272,박지호
ef846163-bf87-4078-8357-e1703cb54515,SHIPPED,2024-05-21 22:07:55,2024-05-22 22:07:55,104400,2,EASYPAY,0,qnrntmvls@gmail.com,010-4469-4133,박지호
e9a268e8-198c-4746-8825-388cc6de1d95,SHIPPED,2025-06-02 18:51:52,2025-06-02 18:51:52,236700,3,CARD,0,qnrntmvls@gmail.com,010-8199-6919,박지호
1e72dd2d-2369-4fe6-aa57-d8c40d3a7821,SHIPPED,2025-04-02 12:15:59,2025-04-06 12:15:59,125600,2,TMONEY,0,dianaseong31@gmail.com,010-1484-3615,성다해
